dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1
Cervical Cancer,RandomForest,5,split,150,9,14.851851851851851,32,0.0,0.5,0.5,DKW Minimax,True,0.5178571428571429,0.46291004988627577,0.6086956521739131,0.7142857142857143,0.25,0.7435756875937829,0.6314744928544731,0.06596723361680841,0.20189919959979993,True,True
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,Threshold,True,0.5,0.1855768722395226,0.06666666666666667,0.03571428571428571,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,SMOTE,True,0.5357142857142857,0.32142857142857145,0.1875,0.03571428571428571,0.8928571428571429,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,Balanced Weights,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,Slacks Deltas,True,0.5,0.30929478706587094,0.17647058823529413,0.10714285714285714,0.8928571428571429,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,Min Deltas,True,0.48214285714285715,0.37457458863219695,0.25641025641025644,0.21428571428571427,0.8214285714285714,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,F Deltas,True,0.48214285714285715,0.37457458863219695,0.25641025641025644,0.21428571428571427,0.8214285714285714,,,,,,
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,CP Sum,True,0.5,0.1855768722395226,0.06666666666666667,0.03571428571428571,0.9642857142857143,0.029453585490774127,0.21891486438860197,0.002498999499749875,0.03548249124562282,False,False
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,CP Minimax,True,0.4642857142857143,0.29666513796135985,0.16666666666666666,0.17857142857142858,0.8928571428571429,0.029453585490774127,0.21891486438860197,0.002498999499749875,0.03548249124562282,False,False
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,DKW Sum,True,0.5,0.1855768722395226,0.06666666666666667,0.03571428571428571,0.9642857142857143,0.07710600962768588,0.2363468202165062,0.008495997998999501,0.04897573786893447,True,False
Cervical Cancer,RandomForest,6,naive,428,27,14.851851851851851,32,0.0,0.5,0.5,DKW Minimax,True,0.4642857142857143,0.29666513796135985,0.16666666666666666,0.17857142857142858,0.8928571428571429,0.07710600962768588,0.2363468202165062,0.008495997998999501,0.04897573786893447,False,False
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Threshold,True,0.5178571428571429,0.2624453295839119,0.12903225806451613,0.03571428571428571,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,SMOTE,True,0.5178571428571429,0.31542003094028026,0.18181818181818182,0.07142857142857142,0.8928571428571429,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Balanced Weights,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,F Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,CP Sum,True,0.5357142857142857,0.26726124191242434,0.13333333333333333,0.0,0.9285714285714286,0.08478894088687855,0.9661633859335887,0.007496498249124564,0.35182416208104056,True,True
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,CP Minimax,True,0.6071428571428571,0.5802884574739972,0.6666666666666667,0.5714285714285714,0.21428571428571427,0.7941011149486293,0.6362629764009851,0.0404799899949975,0.1414294647323662,True,True
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,DKW Sum,True,0.48214285714285715,0.3425593945223371,0.21621621621621623,0.17857142857142858,0.8571428571428571,0.20406271019397276,0.7933688483832918,0.018490995497748876,0.3613194097048525,True,False
Cervical Cancer,RandomForest,6,split,150,9,14.851851851851851,32,0.0,0.5,0.5,DKW Minimax,True,0.6071428571428571,0.5802884574739972,0.6666666666666667,0.5714285714285714,0.21428571428571427,0.7632682477068042,0.5416148892120094,0.07196423211605804,0.15942046023011508,True,True
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,Baseline,True,0.5357142857142857,0.26726124191242434,0.13333333333333333,0.0,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,Threshold,True,0.5535714285714286,0.3711537444790451,0.24242424242424243,0.03571428571428571,0.8571428571428571,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,SMOTE,True,0.5535714285714286,0.32732683535398854,0.19354838709677416,0.0,0.8928571428571429,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,Balanced Weights,True,0.5178571428571429,0.18898223650461363,0.0689655172413793,0.0,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,Slacks Deltas,True,0.5535714285714286,0.3711537444790451,0.24242424242424243,0.03571428571428571,0.8571428571428571,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,Min Deltas,True,0.5714285714285714,0.4149625013793661,0.29411764705882354,0.03571428571428571,0.8214285714285714,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,F Deltas,True,0.5714285714285714,0.4149625013793661,0.29411764705882354,0.03571428571428571,0.8214285714285714,,,,,,
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,CP Sum,True,0.5535714285714286,0.3711537444790451,0.24242424242424243,0.03571428571428571,0.8571428571428571,0.04133146021712781,0.21891486438860197,0.002998749374687344,0.03548249124562282,True,False
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,CP Minimax,True,0.5535714285714286,0.40720550896397784,0.2857142857142857,0.07142857142857142,0.8214285714285714,0.0640472570827913,0.21891486438860197,0.003498499249624813,0.03548249124562282,False,False
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,DKW Sum,True,0.5535714285714286,0.3711537444790451,0.24242424242424243,0.03571428571428571,0.8571428571428571,0.08163000580189128,0.2363468202165062,0.00899574787393697,0.04897573786893447,True,False
Cervical Cancer,RandomForest,7,naive,428,27,14.851851851851851,32,0.018518518518518517,0.4642857142857143,0.4457671957671958,DKW Minimax,True,0.5535714285714286,0.40720550896397784,0.2857142857142857,0.07142857142857142,0.8214285714285714,0.09659259931810077,0.2363468202165062,0.00899574787393697,0.04897573786893447,True,False
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,Baseline,True,0.5357142857142857,0.26726124191242434,0.13333333333333333,0.0,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,Threshold,True,0.5178571428571429,0.2624453295839119,0.12903225806451613,0.03571428571428571,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,SMOTE,True,0.5357142857142857,0.26726124191242434,0.13333333333333333,0.0,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,Balanced Weights,True,0.5178571428571429,0.18898223650461363,0.0689655172413793,0.0,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,F Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,CP Sum,True,0.5,0.0,0.0,0.0,1.0,0.06792444113571348,1.0,0.006996748374187095,0.0005,True,True
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,CP Minimax,True,0.6071428571428571,0.5976143046671969,0.6451612903225806,0.5,0.2857142857142857,0.7525585712952263,0.7245911975357209,0.03598224112056028,0.16441795897948977,True,True
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,DKW Sum,True,0.5,0.0,0.0,0.0,1.0,0.12064954386761441,1.0,0.016491995997999002,0.0005,True,True
Cervical Cancer,RandomForest,7,split,150,9,14.851851851851851,32,0.027777777777777776,0.4642857142857143,0.4365079365079365,DKW Minimax,True,0.6071428571428571,0.5976143046671969,0.6451612903225806,0.5,0.2857142857142857,0.7172110604927673,0.6314744928544731,0.05897073536768385,0.20189919959979993,True,True
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,Threshold,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,SMOTE,True,0.5178571428571429,0.18898223650461363,0.0689655172413793,0.0,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,Balanced Weights,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,Slacks Deltas,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,Min Deltas,True,0.5714285714285714,0.3779644730092272,0.25,0.0,0.8571428571428571,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,F Deltas,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,CP Sum,True,0.5,0.0,0.0,0.0,1.0,0.03614674580462751,0.21891486438860197,0.002498999499749875,0.03548249124562282,True,False
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,CP Minimax,True,0.5714285714285714,0.3779644730092272,0.25,0.0,0.8571428571428571,0.046472793509453846,0.21891486438860197,0.002998749374687344,0.03548249124562282,True,False
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,DKW Sum,True,0.5,0.0,0.0,0.0,1.0,0.07959977521372079,0.2363468202165062,0.008495997998999501,0.04897573786893447,True,False
Cervical Cancer,RandomForest,8,naive,428,27,14.851851851851851,32,0.018518518518518517,0.5,0.4814814814814815,DKW Minimax,True,0.5714285714285714,0.3779644730092272,0.25,0.0,0.8571428571428571,0.0841237713879262,0.2363468202165062,0.00899574787393697,0.04897573786893447,True,False
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Threshold,True,0.5178571428571429,0.18898223650461363,0.0689655172413793,0.0,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,SMOTE,True,0.5535714285714286,0.32732683535398854,0.19354838709677416,0.0,0.8928571428571429,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Balanced Weights,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,F Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,CP Sum,True,0.5,0.0,0.0,0.0,1.0,0.06792444113571348,1.0,0.006996748374187095,0.0005,True,True
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,CP Minimax,True,0.4642857142857143,0.46291004988627577,0.4827586206896552,0.5714285714285714,0.5,0.6841843093365685,0.6362629764009851,0.030984742371185595,0.1414294647323662,True,True
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,DKW Sum,True,0.5,0.0,0.0,0.0,1.0,0.12064954386761441,1.0,0.016491995997999002,0.0005,True,True
Cervical Cancer,RandomForest,8,split,150,9,14.851851851851851,32,0.0,0.5,0.5,DKW Minimax,True,0.4642857142857143,0.46291004988627577,0.4827586206896552,0.5714285714285714,0.5,0.643694025486164,0.5416148892120094,0.04547748874437219,0.15942046023011508,True,True
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,Baseline,True,0.5178571428571429,0.18898223650461363,0.0689655172413793,0.0,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,Threshold,True,0.6071428571428571,0.5150787536377127,0.4210526315789473,0.07142857142857142,0.7142857142857143,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,SMOTE,True,0.5357142857142857,0.3642156795423418,0.23529411764705882,0.07142857142857142,0.8571428571428571,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,Balanced Weights,True,0.5357142857142857,0.26726124191242434,0.13333333333333333,0.0,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,Slacks Deltas,True,0.6071428571428571,0.49099025303098287,0.3888888888888889,0.03571428571428571,0.75,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,Min Deltas,True,0.6071428571428571,0.5150787536377127,0.4210526315789473,0.07142857142857142,0.7142857142857143,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,F Deltas,True,0.6071428571428571,0.5150787536377127,0.4210526315789473,0.07142857142857142,0.7142857142857143,,,,,,
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,CP Sum,True,0.6071428571428571,0.5150787536377127,0.4210526315789473,0.07142857142857142,0.7142857142857143,0.04133146021712781,0.21891486438860197,0.002998749374687344,0.03548249124562282,False,False
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,CP Minimax,True,0.6964285714285714,0.656599153958937,0.6046511627906976,0.07142857142857142,0.5357142857142857,0.05586813410762775,0.21891486438860197,0.002998749374687344,0.03548249124562282,False,False
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,DKW Sum,True,0.6071428571428571,0.5150787536377127,0.4210526315789473,0.07142857142857142,0.7142857142857143,0.08163000580189128,0.2363468202165062,0.00899574787393697,0.04897573786893447,True,False
Cervical Cancer,RandomForest,9,naive,428,27,14.851851851851851,32,0.018518518518518517,0.48214285714285715,0.4636243386243386,DKW Minimax,True,0.6607142857142857,0.6308400618805605,0.5777777777777777,0.14285714285714285,0.5357142857142857,0.09409883373206585,0.2363468202165062,0.00899574787393697,0.04897573786893447,False,False
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,Baseline,True,0.5178571428571429,0.18898223650461363,0.0689655172413793,0.0,0.9642857142857143,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,Threshold,True,0.5357142857142857,0.3642156795423418,0.23529411764705882,0.07142857142857142,0.8571428571428571,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,SMOTE,True,0.5178571428571429,0.2624453295839119,0.12903225806451613,0.03571428571428571,0.9285714285714286,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,Balanced Weights,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,F Deltas,False,,,,,,,,,,,
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,CP Sum,True,0.5,0.0,0.0,0.0,1.0,0.06792444113571348,1.0,0.006996748374187095,0.0005,True,True
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,CP Minimax,True,0.6071428571428571,0.5357142857142858,0.6944444444444445,0.6785714285714286,0.10714285714285714,0.8285990710789114,0.7245911975357209,0.04447798899449725,0.16441795897948977,True,True
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,DKW Sum,True,0.5,0.0,0.0,0.0,1.0,0.12064954386761441,1.0,0.016491995997999002,0.0005,True,True
Cervical Cancer,RandomForest,9,split,150,9,14.851851851851851,32,0.0,0.48214285714285715,0.48214285714285715,DKW Minimax,True,0.6607142857142857,0.6604729288895332,0.6666666666666666,0.35714285714285715,0.32142857142857145,0.5079030587783496,0.7161187678485788,0.03148449224612306,0.264867683841921,True,True
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Threshold,True,0.625,0.5646924393157821,0.48780487804878053,0.10714285714285714,0.6428571428571429,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,SMOTE,True,0.44642857142857145,0.24222607082590242,0.1142857142857143,0.17857142857142858,0.9285714285714286,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Balanced Weights,True,0.44642857142857145,0.2901442287369986,0.16216216216216214,0.21428571428571427,0.8928571428571429,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,F Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,CP Sum,True,0.625,0.5646924393157821,0.48780487804878053,0.10714285714285714,0.6428571428571429,0.046472793509453846,0.5480622235018021,0.002998749374687344,0.0629687343671836,False,False
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,CP Minimax,True,0.6071428571428571,0.6029265362905047,0.576923076923077,0.32142857142857145,0.4642857142857143,0.4421576381340198,0.42963716510943384,0.010494997498749376,0.05197423711855929,True,False
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,DKW Sum,True,0.625,0.5646924393157821,0.48780487804878053,0.10714285714285714,0.6428571428571429,0.0841237713879262,0.47829604815611587,0.00899574787393697,0.07496273136568285,False,False
Cervical Cancer,SVM-rbf,0,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,DKW Minimax,True,0.6071428571428571,0.6029265362905047,0.576923076923077,0.32142857142857145,0.4642857142857143,0.4071246299427494,0.37575151040794297,0.013993246623311658,0.06096973486743373,True,False
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,Threshold,True,0.6607142857142857,0.6408699444616558,0.5957446808510638,0.17857142857142858,0.5,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,SMOTE,True,0.44642857142857145,0.24222607082590242,0.1142857142857143,0.17857142857142858,0.9285714285714286,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,Balanced Weights,True,0.4642857142857143,0.2474358296526967,0.11764705882352941,0.14285714285714285,0.9285714285714286,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,F Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,CP Sum,True,0.5,0.0,0.0,0.0,1.0,0.06792444113571348,1.0,0.006996748374187095,0.0005,True,True
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,CP Minimax,True,0.6785714285714286,0.6700593942604899,0.64,0.21428571428571427,0.42857142857142855,0.5021640338299653,0.6362629764009851,0.02148949474737369,0.1414294647323662,True,True
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,DKW Sum,True,0.6607142857142857,0.6039833759031344,0.5365853658536585,0.07142857142857142,0.6071428571428571,0.28726463207456654,0.6314744928544731,0.02098974487243622,0.20189919959979993,True,True
Cervical Cancer,SVM-rbf,0,split,150,9,14.851851851851851,32,0.4444444444444444,0.5,0.05555555555555558,DKW Minimax,True,0.6785714285714286,0.6700593942604899,0.64,0.21428571428571427,0.42857142857142855,0.45984865602877734,0.5416148892120094,0.028485992996498254,0.15942046023011508,True,True
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Threshold,True,0.6428571428571429,0.5567306167185677,0.4736842105263158,0.03571428571428571,0.6785714285714286,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,SMOTE,True,0.5535714285714286,0.3711537444790451,0.24242424242424243,0.03571428571428571,0.8571428571428571,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Balanced Weights,True,0.5535714285714286,0.32732683535398854,0.19354838709677416,0.0,0.8928571428571429,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Slacks Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,Min Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,F Deltas,False,,,,,,,,,,,
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,CP Sum,True,0.6428571428571429,0.5567306167185677,0.4736842105263158,0.03571428571428571,0.6785714285714286,0.046472793509453846,0.7429018413532785,0.002998749374687344,0.09095472736368185,True,True
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,CP Minimax,True,0.6428571428571429,0.6388765649999399,0.6153846153846153,0.2857142857142857,0.42857142857142855,0.5472175912133415,0.5838508354486346,0.012993746873436721,0.06696673336668335,True,True
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,DKW Sum,True,0.6428571428571429,0.5567306167185677,0.4736842105263158,0.03571428571428571,0.6785714285714286,0.0841237713879262,0.6766178742030213,0.00899574787393697,0.12793621810905453,True,False
Cervical Cancer,SVM-rbf,1,naive,428,27,14.851851851851851,32,0.5,0.5,0.0,DKW Minimax,True,0.6607142857142857,0.6546536707079771,0.6274509803921569,0.25,0.42857142857142855,0.5049429406834105,0.5120552242733288,0.01749149574787394,0.08095972986493248,True,True
Cervical Cancer,SVM-rbf,1,split,150,9,14.851851851851851,32,0.4722222222222222,0.5,0.02777777777777779,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,
Cervical Cancer,SVM-rbf,1,split,150,9,14.851851851851851,32,0.4722222222222222,0.5,0.02777777777777779,Threshold,True,0.7142857142857143,0.6916041689656102,0.6521739130434783,0.10714285714285714,0.4642857142857143,,,,,,
Cervical Cancer,SVM-rbf,1,split,150,9,14.851851851851851,32,0.4722222222222222,0.5,0.02777777777777779,SMOTE,True,0.48214285714285715,0.40089186286863654,0.2926829268292683,0.25,0.7857142857142857,,,,,,
