dataset,model,seed,mode,method,optimism,n_cert,n_cert_minority,test_per_class,cls,covered,U,delta,nominal
Habermans Breast Cancer,SVM-rbf,7,split,DKW Sum,0.0,44,4,70,1,0.0,0.7914927437117303,0.5067466233116559,0.4932533766883441
Habermans Breast Cancer,SVM-rbf,7,split,DKW Minimax,0.0,44,4,70,1,1.0,0.6337569313380511,0.3078461730865433,0.6921538269134567
Habermans Breast Cancer,SVM-rbf,8,naive,CP Sum,0.0,123,11,70,1,0.0,0.4809490778581239,0.0989507253626813,0.9010492746373187
Habermans Breast Cancer,SVM-rbf,8,naive,CP Minimax,0.0,123,11,70,1,0.0,0.4809490778581239,0.0989507253626813,0.9010492746373187
Habermans Breast Cancer,SVM-rbf,8,naive,DKW Sum,0.0,123,11,70,1,0.0,0.4090087115270634,0.1079462231115557,0.8920537768884443
Habermans Breast Cancer,SVM-rbf,8,naive,DKW Minimax,0.0,123,11,70,1,0.0,0.4090087115270634,0.1079462231115557,0.8920537768884443
Habermans Breast Cancer,SVM-rbf,8,split,CP Sum,0.0,44,4,70,1,0.0,0.5528422047828543,0.19990020010005,0.80009979989995
Habermans Breast Cancer,SVM-rbf,8,split,CP Minimax,0.0,44,4,70,1,0.0,0.5528422047828543,0.19990020010005,0.80009979989995
Habermans Breast Cancer,SVM-rbf,8,split,DKW Sum,0.0,44,4,70,1,0.0,0.4472117392817097,0.2018991995997999,0.7981008004002001
Habermans Breast Cancer,SVM-rbf,8,split,DKW Minimax,0.0,44,4,70,1,0.0,0.4472117392817097,0.2018991995997999,0.7981008004002001
Habermans Breast Cancer,SVM-rbf,9,naive,CP Sum,0.0,123,11,70,1,0.0,0.656368923990998,0.1299352176088044,0.8700647823911956
Habermans Breast Cancer,SVM-rbf,9,naive,CP Minimax,0.0,123,11,70,1,0.0,0.4809490778581239,0.0989507253626813,0.9010492746373187
Habermans Breast Cancer,SVM-rbf,9,naive,DKW Sum,0.0,123,11,70,1,0.0,0.5656489483823828,0.1514244622311155,0.8485755377688845
Habermans Breast Cancer,SVM-rbf,9,naive,DKW Minimax,0.0,123,11,70,1,0.0,0.4090087115270634,0.1079462231115557,0.8920537768884443
Habermans Breast Cancer,SVM-rbf,9,split,CP Sum,0.0,44,4,70,1,1.0,1.0,0.0005,0.9995
Habermans Breast Cancer,SVM-rbf,9,split,CP Minimax,0.0,44,4,70,1,0.0,0.5528422047828543,0.19990020010005,0.80009979989995
Habermans Breast Cancer,SVM-rbf,9,split,DKW Sum,0.0,44,4,70,1,0.0,0.4472117392817097,0.2018991995997999,0.7981008004002001
Habermans Breast Cancer,SVM-rbf,9,split,DKW Minimax,0.0,44,4,70,1,0.0,0.4472117392817097,0.2018991995997999,0.7981008004002001
Heart Disease,GradientBoosting,0,naive,CP Sum,0.3,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,0,naive,CP Minimax,0.3,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,0,naive,DKW Sum,0.3,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,0,naive,DKW Minimax,0.3,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,0,split,CP Sum,0.3375,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,GradientBoosting,0,split,CP Minimax,0.3375,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,GradientBoosting,0,split,DKW Sum,0.3375,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,GradientBoosting,0,split,DKW Minimax,0.3375,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,GradientBoosting,1,naive,CP Sum,0.375,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,1,naive,CP Minimax,0.375,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,1,naive,DKW Sum,0.375,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,1,naive,DKW Minimax,0.375,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,1,split,CP Sum,0.325,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,GradientBoosting,1,split,CP Minimax,0.325,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,GradientBoosting,1,split,DKW Sum,0.325,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,GradientBoosting,1,split,DKW Minimax,0.325,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,GradientBoosting,2,naive,CP Sum,0.275,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,2,naive,CP Minimax,0.275,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,2,naive,DKW Sum,0.275,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,2,naive,DKW Minimax,0.275,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,2,split,CP Sum,0.2375,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,2,split,CP Minimax,0.2375,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,GradientBoosting,2,split,DKW Sum,0.2375,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,2,split,DKW Minimax,0.2375,32,3,40,1,1.0,0.8784186054875891,0.7641178089044522,0.23588219109554776
Heart Disease,GradientBoosting,3,naive,CP Sum,0.325,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,3,naive,CP Minimax,0.325,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,3,naive,DKW Sum,0.325,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,3,naive,DKW Minimax,0.325,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,3,split,CP Sum,0.3875,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,3,split,CP Minimax,0.3875,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,3,split,DKW Sum,0.3875,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,3,split,DKW Minimax,0.3875,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,4,naive,CP Sum,0.3874999999999999,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,4,naive,CP Minimax,0.3874999999999999,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,4,naive,DKW Sum,0.3874999999999999,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,4,naive,DKW Minimax,0.3874999999999999,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,4,split,CP Sum,0.3374999999999999,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,4,split,CP Minimax,0.3374999999999999,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,4,split,DKW Sum,0.3374999999999999,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,4,split,DKW Minimax,0.3374999999999999,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,5,naive,CP Sum,0.3875,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,5,naive,CP Minimax,0.3875,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,5,naive,DKW Sum,0.3875,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,5,naive,DKW Minimax,0.3875,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,5,split,CP Sum,0.45,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,5,split,CP Minimax,0.45,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,5,split,DKW Sum,0.45,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,5,split,DKW Minimax,0.45,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,6,naive,CP Sum,0.3249999999999999,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,6,naive,CP Minimax,0.3249999999999999,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,6,naive,DKW Sum,0.3249999999999999,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,6,naive,DKW Minimax,0.3249999999999999,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,6,split,CP Sum,0.35,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,6,split,CP Minimax,0.35,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,6,split,DKW Sum,0.35,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,6,split,DKW Minimax,0.35,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,7,naive,CP Sum,0.3,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,7,naive,CP Minimax,0.3,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,7,naive,DKW Sum,0.3,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,7,naive,DKW Minimax,0.3,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,7,split,CP Sum,0.425,32,3,40,1,0.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,GradientBoosting,7,split,CP Minimax,0.425,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,7,split,DKW Sum,0.425,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,GradientBoosting,7,split,DKW Minimax,0.425,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,8,naive,CP Sum,0.375,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,8,naive,CP Minimax,0.375,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,8,naive,DKW Sum,0.375,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,8,naive,DKW Minimax,0.375,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,8,split,CP Sum,0.325,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,8,split,CP Minimax,0.325,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,GradientBoosting,8,split,DKW Sum,0.325,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,8,split,DKW Minimax,0.325,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,GradientBoosting,9,naive,CP Sum,0.3374999999999999,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,9,naive,CP Minimax,0.3374999999999999,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,GradientBoosting,9,naive,DKW Sum,0.3374999999999999,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,9,naive,DKW Minimax,0.3374999999999999,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,GradientBoosting,9,split,CP Sum,0.475,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,GradientBoosting,9,split,CP Minimax,0.475,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,GradientBoosting,9,split,DKW Sum,0.475,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,GradientBoosting,9,split,DKW Minimax,0.475,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,LDA,0,naive,CP Sum,0.2814024390243902,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,0,naive,CP Minimax,0.2814024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,0,naive,DKW Sum,0.2814024390243902,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,0,naive,DKW Minimax,0.2814024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,0,split,CP Sum,0.228066037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,0,split,CP Minimax,0.228066037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,0,split,DKW Sum,0.228066037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,0,split,DKW Minimax,0.228066037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,1,naive,CP Sum,0.2064024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,1,naive,CP Minimax,0.2064024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,1,naive,DKW Sum,0.2064024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,1,naive,DKW Minimax,0.2064024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,1,split,CP Sum,0.3125,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,1,split,CP Minimax,0.3125,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,1,split,DKW Sum,0.3125,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,1,split,DKW Minimax,0.3125,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,2,naive,CP Sum,0.0314024390243902,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,LDA,2,naive,CP Minimax,0.0314024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,2,naive,DKW Sum,0.0314024390243902,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,LDA,2,naive,DKW Minimax,0.0314024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,2,split,CP Sum,0.2625,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,LDA,2,split,CP Minimax,0.2625,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,LDA,2,split,DKW Sum,0.2625,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,LDA,2,split,DKW Minimax,0.2625,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,LDA,3,naive,CP Sum,0.1378048780487805,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,LDA,3,naive,CP Minimax,0.1378048780487805,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,3,naive,DKW Sum,0.1378048780487805,90,8,40,1,0.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,LDA,3,naive,DKW Minimax,0.1378048780487805,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,3,split,CP Sum,0.1999999999999999,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,3,split,CP Minimax,0.1999999999999999,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,3,split,DKW Sum,0.1999999999999999,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,3,split,DKW Minimax,0.1999999999999999,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,4,naive,CP Sum,0.2442073170731707,90,8,40,1,0.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,4,naive,CP Minimax,0.2442073170731707,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,4,naive,DKW Sum,0.2442073170731707,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,4,naive,DKW Minimax,0.2442073170731707,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,4,split,CP Sum,0.278066037735849,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,LDA,4,split,CP Minimax,0.278066037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,4,split,DKW Sum,0.278066037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,4,split,DKW Minimax,0.278066037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,5,naive,CP Sum,0.0939024390243902,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,LDA,5,naive,CP Minimax,0.0939024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,5,naive,DKW Sum,0.0939024390243902,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,LDA,5,naive,DKW Minimax,0.0939024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,5,split,CP Sum,0.215566037735849,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,LDA,5,split,CP Minimax,0.215566037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,5,split,DKW Sum,0.215566037735849,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,LDA,5,split,DKW Minimax,0.215566037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,6,naive,CP Sum,0.0878048780487804,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,6,naive,CP Minimax,0.0878048780487804,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,6,naive,DKW Sum,0.0878048780487804,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,6,naive,DKW Minimax,0.0878048780487804,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,6,split,CP Sum,0.140566037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,6,split,CP Minimax,0.140566037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,6,split,DKW Sum,0.140566037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,6,split,DKW Minimax,0.140566037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,7,naive,CP Sum,-0.0310975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,7,naive,CP Minimax,-0.0310975609756097,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,7,naive,DKW Sum,-0.0310975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,7,naive,DKW Minimax,-0.0310975609756097,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,7,split,CP Sum,0.128066037735849,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,LDA,7,split,CP Minimax,0.128066037735849,32,3,40,1,1.0,0.8179815410962974,0.3493254127063532,0.6506745872936468
Heart Disease,LDA,7,split,DKW Sum,0.128066037735849,32,3,40,1,0.0,0.8784186054875891,0.7641178089044522,0.23588219109554776
Heart Disease,LDA,7,split,DKW Minimax,0.128066037735849,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
Heart Disease,LDA,8,naive,CP Sum,0.0499999999999999,90,8,40,1,1.0,0.562953419806689,0.1354324662331165,0.8645675337668834
Heart Disease,LDA,8,naive,CP Minimax,0.0499999999999999,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,8,naive,DKW Sum,0.0499999999999999,90,8,40,1,1.0,0.4718291472869207,0.1459272136068034,0.8540727863931966
Heart Disease,LDA,8,naive,DKW Minimax,0.0499999999999999,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,8,split,CP Sum,0.15,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,LDA,8,split,CP Minimax,0.15,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,8,split,DKW Sum,0.15,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,8,split,DKW Minimax,0.15,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,9,naive,CP Sum,0.1195121951219512,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,9,naive,CP Minimax,0.1195121951219512,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,LDA,9,naive,DKW Sum,0.1195121951219512,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,9,naive,DKW Minimax,0.1195121951219512,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,LDA,9,split,CP Sum,0.2436320754716981,32,3,40,1,1.0,1.0,0.0005,0.9995
Heart Disease,LDA,9,split,CP Minimax,0.2436320754716981,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,LDA,9,split,DKW Sum,0.2436320754716981,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,LDA,9,split,DKW Minimax,0.2436320754716981,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,0,naive,CP Sum,0.2564024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,0,naive,CP Minimax,0.2564024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,0,naive,DKW Sum,0.2564024390243902,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,0,naive,DKW Minimax,0.2564024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,0,split,CP Sum,0.253066037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,0,split,CP Minimax,0.253066037735849,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,0,split,DKW Sum,0.253066037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,0,split,DKW Minimax,0.253066037735849,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,1,naive,CP Sum,0.2189024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,1,naive,CP Minimax,0.2189024390243902,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,1,naive,DKW Sum,0.2189024390243902,90,8,40,1,0.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,1,naive,DKW Minimax,0.2189024390243902,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,1,split,CP Sum,0.275,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,1,split,CP Minimax,0.275,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,1,split,DKW Sum,0.275,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,1,split,DKW Minimax,0.275,32,3,40,1,1.0,0.4804157461245802,0.2503749374687344,0.7496250625312656
Heart Disease,Linear,2,naive,CP Sum,0.0375,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,2,naive,CP Minimax,0.0375,90,8,40,1,1.0,0.4227578743443937,0.1109447223611806,0.8890552776388194
Heart Disease,Linear,2,naive,DKW Sum,0.0375,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,2,naive,DKW Minimax,0.0375,90,8,40,1,1.0,0.3647884710881637,0.1189407203601801,0.8810592796398199
Heart Disease,Linear,2,split,CP Sum,0.1875,32,3,40,1,1.0,0.955394597488094,0.5117441220610305,0.4882558779389695
Heart Disease,Linear,2,split,CP Minimax,0.1875,32,3,40,1,1.0,0.6032157904498572,0.2498751875937969,0.7501248124062031
Heart Disease,Linear,2,split,DKW Sum,0.1875,32,3,40,1,1.0,0.7072033529232473,0.432283891945973,0.567716108054027
