dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,reason,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1,seconds
MIMIC-III Mortality,NearestClassMean,4,split,1277,116,10.021148036253777,19,0.35997324934202013,0.38656387665198233,0.0265906273099622,DKW Minimax,True,,0.6134361233480177,0.6123585708314222,0.6269925611052072,0.42290748898678415,0.3502202643171806,0.434634794215965,0.42496795479882654,0.008495997998999501,0.02948549274637319,True,True,0.035
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,Baseline,True,,0.6167400881057269,0.615732342190525,0.6027397260273972,0.34801762114537443,0.4185022026431718,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,Threshold,True,,0.6156387665198237,0.6077858478008944,0.5738705738705738,0.28634361233480177,0.48237885462555063,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,SMOTE,True,,0.6200440528634361,0.6199961249385131,0.6170921198668147,0.3722466960352423,0.3876651982378855,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,Slacks Deltas,False,,,,,,,,,,,,,115.59
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,Min Deltas,True,,0.6167400881057269,0.6156023174098143,0.6018306636155606,0.3458149779735683,0.42070484581497797,,,,,,,2.132
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,F Deltas,True,,0.6167400881057269,0.6153185316082134,0.6,0.34140969162995594,0.4251101321585903,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,CP Sum,True,,0.6090308370044053,0.5889012751809919,0.5371577574967406,0.2356828193832599,0.5462555066079295,0.23036276575553674,0.5854970981107002,0.0019992496248124065,0.015492496248124064,False,True,0.42
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,CP Minimax,True,,0.6068281938325991,0.605602710542608,0.6214209968186638,0.43171806167400884,0.35462555066079293,0.4237970695638066,0.422432545349062,0.002998749374687344,0.010994747373686845,False,True,0.415
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,DKW Sum,True,,0.6090308370044053,0.5889012751809919,0.5371577574967406,0.2356828193832599,0.5462555066079295,0.224554688447836,0.5532766641416086,0.003498499249624813,0.02198924462231116,False,True,0.12
MIMIC-III Mortality,NearestClassMean,5,naive,3648,331,10.021148036253777,19,0.34543280199867565,0.3832599118942731,0.037827109895597455,DKW Minimax,True,,0.6134361233480177,0.6129999873208443,0.6221743810548978,0.40969162995594716,0.3634361233480176,0.4056893985586321,0.3965626220857802,0.00449799899949975,0.015492496248124064,False,True,0.117
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,Baseline,True,,0.6123348017621145,0.6114427946562373,0.5990888382687927,0.35462555066079293,0.42070484581497797,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,Threshold,True,,0.6046255506607929,0.5966276916611137,0.5616605616605617,0.2973568281938326,0.4933920704845815,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,SMOTE,True,,0.6090308370044053,0.609021875008744,0.6077348066298343,0.3876651982378855,0.394273127753304,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,Slacks Deltas,False,,,,,,,,,,,,,6.963
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,Min Deltas,True,,0.6101321585903083,0.6094598627496479,0.6209850107066381,0.4185022026431718,0.36123348017621143,,,,,,,0.408
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,F Deltas,True,,0.6101321585903083,0.6094598627496479,0.6209850107066381,0.4185022026431718,0.36123348017621143,,,,,,,0.037
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,CP Sum,True,,0.5958149779735683,0.5522795589995966,0.4794326241134752,0.18061674008810572,0.6277533039647577,0.191608232818063,0.6984119391073603,0.002998749374687344,0.03548249124562282,True,True,1.501
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,CP Minimax,True,,0.6035242290748899,0.5993942098915542,0.6296296296296297,0.4669603524229075,0.32599118942731276,0.47919396129105196,0.4680529337695339,0.005997248624312156,0.022488994497248626,True,True,1.507
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,DKW Sum,True,,0.5958149779735683,0.5522795589995966,0.4794326241134752,0.18061674008810572,0.6277533039647577,0.18773477514287007,0.6558175686090503,0.005497498749374687,0.05247398699349676,True,True,0.033
MIMIC-III Mortality,NearestClassMean,5,split,1277,116,10.021148036253777,19,0.3418712516719161,0.3876651982378855,0.04579394656596936,DKW Minimax,True,,0.6046255506607929,0.6008817032047893,0.6295149638802889,0.46255506607929514,0.32819383259911894,0.4509999966276791,0.441624997626349,0.008495997998999501,0.03048499249624813,False,True,0.035
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,Baseline,True,,0.6497797356828194,0.6486999166237873,0.6361556064073226,0.31277533039647576,0.3876651982378855,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,Threshold,True,,0.6618942731277533,0.6505073205643299,0.6148055207026348,0.21585903083700442,0.460352422907489,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,SMOTE,True,,0.6354625550660793,0.6353852478953443,0.6318131256952169,0.35462555066079293,0.3744493392070485,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,Slacks Deltas,False,,,,,,,,,,,,,115.101
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,Min Deltas,True,,0.6486784140969163,0.6480938332086299,0.638731596828992,0.3237885462555066,0.3788546255506608,,,,,,,1.905
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,F Deltas,True,,0.6486784140969163,0.6482659885744442,0.6403607666290868,0.32819383259911894,0.3744493392070485,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,CP Sum,True,,0.6618942731277533,0.6505073205643299,0.6148055207026348,0.21585903083700442,0.460352422907489,0.26374649163823155,0.5621822299018213,0.0019992496248124065,0.014492996498249127,True,True,0.423
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,CP Minimax,True,,0.6365638766519823,0.6343650575019347,0.6548117154811716,0.41629955947136565,0.31057268722466963,0.4427417418141563,0.43481842027912077,0.002998749374687344,0.011494497248624313,True,True,0.414
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,DKW Sum,True,,0.6618942731277533,0.6505073205643299,0.6148055207026348,0.21585903083700442,0.460352422907489,0.256209798487028,0.5298066474680643,0.003498499249624813,0.02048999499749875,True,True,0.121
MIMIC-III Mortality,NearestClassMean,6,naive,3648,331,10.021148036253777,19,0.3552595026809615,0.3502202643171806,-0.005039238363780896,DKW Minimax,True,,0.6376651982378855,0.6363618721295755,0.6518518518518519,0.40308370044052866,0.32158590308370044,0.4204617832435884,0.41438670953223394,0.00449799899949975,0.01599224612306153,True,True,0.119
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,Baseline,True,,0.6497797356828194,0.6491485024713415,0.6394557823129252,0.32158590308370044,0.3788546255506608,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,Threshold,True,,0.6486784140969163,0.6422055381195391,0.6133333333333333,0.2599118942731278,0.44273127753303965,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,SMOTE,True,,0.6321585903083701,0.6319129517080325,0.625560538116592,0.3502202643171806,0.3854625550660793,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,Slacks Deltas,False,,,,,,,,,,,,,6.917
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,Min Deltas,True,,0.6332599118942731,0.6326610844204877,0.6430868167202572,0.394273127753304,0.3392070484581498,,,,,,,0.104
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,F Deltas,True,,0.6332599118942731,0.6326610844204877,0.6430868167202572,0.394273127753304,0.3392070484581498,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,CP Sum,True,,0.6387665198237885,0.602752006041886,0.5418994413407822,0.14977973568281938,0.5726872246696035,0.23802453785914202,0.6830714886459353,0.003498499249624813,0.03448299149574788,True,True,1.489
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,CP Minimax,True,,0.6365638766519823,0.6364266730176206,0.6413043478260869,0.3766519823788546,0.3502202643171806,0.4661117961936343,0.4680529337695339,0.005997248624312156,0.022488994497248626,True,True,1.5
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,DKW Sum,True,,0.6387665198237885,0.6387513290005942,0.6403508771929824,0.3656387665198238,0.3568281938325991,0.4337734677732432,0.42496795479882654,0.008495997998999501,0.02948549274637319,True,True,0.035
MIMIC-III Mortality,NearestClassMean,6,split,1277,116,10.021148036253777,19,0.34650947059584936,0.3502202643171806,0.0037107937213312625,DKW Minimax,True,,0.6387665198237885,0.6387323399635514,0.6411378555798687,0.36784140969163,0.35462555066079293,0.4354961206586868,0.42496795479882654,0.008495997998999501,0.02948549274637319,True,True,0.036
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,Baseline,True,,0.6354625550660793,0.6333508840995822,0.6155632984901278,0.31277533039647576,0.41629955947136565,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,Threshold,True,,0.6376651982378855,0.6322928835544857,0.6050420168067226,0.27973568281938327,0.44493392070484583,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,SMOTE,True,,0.6167400881057269,0.616421409170977,0.6089887640449438,0.3634361233480176,0.40308370044052866,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,Slacks Deltas,False,,,,,,,,,,,,,115.33
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,Min Deltas,True,,0.6332599118942731,0.6305640760221037,0.6105263157894737,0.30837004405286345,0.4251101321585903,,,,,,,1.998
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,F Deltas,True,,0.6354625550660793,0.6333508840995822,0.6155632984901278,0.31277533039647576,0.41629955947136565,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,CP Sum,True,,0.6376651982378855,0.6322928835544857,0.6050420168067226,0.27973568281938327,0.44493392070484583,0.31777824235506463,0.49937350043899925,0.002498999499749875,0.012993746873436721,True,True,0.424
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,CP Minimax,True,,0.6134361233480177,0.6133560399801755,0.6172300981461287,0.3964757709251101,0.3766519823788546,0.4247151797047315,0.422432545349062,0.002998749374687344,0.010994747373686845,True,True,0.418
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,DKW Sum,True,,0.6376651982378855,0.6322928835544857,0.6050420168067226,0.27973568281938327,0.44493392070484583,0.30836536074207777,0.4676337448716462,0.003498499249624813,0.01799124562281141,True,True,0.118
MIMIC-III Mortality,NearestClassMean,7,naive,3648,331,10.021148036253777,19,0.33969835881620547,0.3645374449339207,0.024839086117715237,DKW Minimax,True,,0.6145374449339207,0.6145374449339207,0.6145374449339207,0.3854625550660793,0.3854625550660793,0.40448348960475816,0.39958377012203394,0.00449799899949975,0.015492496248124064,True,True,0.121
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,Baseline,True,,0.6387665198237885,0.6372456449995344,0.6221198156682027,0.31718061674008813,0.4052863436123348,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,Threshold,True,,0.6453744493392071,0.6396318003903807,0.6120481927710844,0.2687224669603524,0.44052863436123346,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,SMOTE,True,,0.6255506607929515,0.6253024263939736,0.6188340807174888,0.3568281938325991,0.3920704845814978,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,Slacks Deltas,False,,,,,,,,,,,,,7.097
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,Min Deltas,True,,0.6233480176211453,0.6227873757170419,0.6330472103004292,0.40308370044052866,0.3502202643171806,,,,,,,0.432
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,F Deltas,True,,0.6233480176211453,0.6227873757170419,0.6330472103004292,0.40308370044052866,0.3502202643171806,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,CP Sum,True,,0.6354625550660793,0.6108593131863596,0.5580774365821095,0.1894273127753304,0.539647577092511,0.2592519748967529,0.6360884105789006,0.003998249124562281,0.03148449224612306,True,True,1.507
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,CP Minimax,True,,0.6222466960352423,0.6215357913218195,0.6331550802139038,0.40748898678414097,0.34801762114537443,0.47483824658002544,0.4680529337695339,0.005997248624312156,0.022488994497248626,True,True,1.516
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,DKW Sum,True,,0.6420704845814978,0.6224562042524953,0.5751633986928104,0.20044052863436124,0.5154185022026432,0.26571803666851845,0.5740200533877049,0.005997248624312156,0.04147948974487244,True,True,0.034
MIMIC-III Mortality,NearestClassMean,7,split,1277,116,10.021148036253777,19,0.3328331967036286,0.3612334801762115,0.028400283472582888,DKW Minimax,True,,0.6233480176211453,0.6227873757170419,0.6330472103004292,0.40308370044052866,0.3502202643171806,0.4509999966276791,0.43329438850470015,0.008495997998999501,0.029985242621310658,True,True,0.036
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,Baseline,True,,0.6629955947136564,0.6607048399404795,0.6433566433566433,0.28193832599118945,0.3920704845814978,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,Threshold,True,,0.6519823788546255,0.6406284575215699,0.6040100250626567,0.22687224669603523,0.46916299559471364,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,SMOTE,True,,0.6464757709251101,0.6447389031357076,0.6289017341040463,0.30616740088105726,0.4008810572687225,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,Slacks Deltas,False,,,,,,,,,,,,,115.644
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,Min Deltas,True,,0.6640969162995595,0.6606901535311431,0.6399055489964581,0.2687224669603524,0.40308370044052866,,,,,,,2.008
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,F Deltas,True,,0.6651982378854625,0.6638804521521571,0.6505747126436782,0.29295154185022027,0.3766519823788546,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,CP Sum,True,,0.6453744493392071,0.6316979395783946,0.5913705583756346,0.22246696035242292,0.486784140969163,0.2697554674969642,0.5591964710694051,0.0019992496248124065,0.014492996498249127,True,True,0.428
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,CP Minimax,True,,0.6530837004405287,0.6524063986108345,0.6631016042780749,0.3766519823788546,0.31718061674008813,0.44030073987836327,0.43797578840919965,0.002998749374687344,0.011494497248624313,True,True,0.418
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,DKW Sum,True,,0.6453744493392071,0.6316979395783946,0.5913705583756346,0.22246696035242292,0.486784140969163,0.26193786601792945,0.5267854994318105,0.003498499249624813,0.02048999499749875,True,True,0.123
MIMIC-III Mortality,NearestClassMean,8,naive,3648,331,10.021148036253777,19,0.35736984335024097,0.3370044052863436,-0.020365438063897345,DKW Minimax,True,,0.6552863436123348,0.6547965814962714,0.6638023630504833,0.3700440528634361,0.31938325991189426,0.4201603060051199,0.4113655614959802,0.00449799899949975,0.01599224612306153,True,True,0.118
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,Baseline,True,,0.6475770925110133,0.6452316000135744,0.627039627039627,0.2973568281938326,0.40748898678414097,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,Threshold,True,,0.6431718061674009,0.6294474396296653,0.5888324873096447,0.22466960352422907,0.4889867841409692,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,SMOTE,True,,0.6475770925110133,0.6460769582395705,0.631336405529954,0.30837004405286345,0.3964757709251101,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,Slacks Deltas,False,,,,,,,,,,,,,7.191
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,Min Deltas,True,,0.6541850220264317,0.6541516477937224,0.6518847006651884,0.3392070484581498,0.3524229074889868,,,,,,,0.312
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,F Deltas,True,,0.6541850220264317,0.6541516477937224,0.6518847006651884,0.3392070484581498,0.3524229074889868,,,,,,,0.038
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,CP Sum,True,,0.6343612334801763,0.5766720060600377,0.5029940119760479,0.1013215859030837,0.6299559471365639,0.1622682266883268,0.6984119391073603,0.002998749374687344,0.03548249124562282,True,True,1.519
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,CP Minimax,True,,0.6541850220264317,0.6532350449772985,0.6659574468085107,0.381057268722467,0.31057268722466963,0.4643640891736556,0.44996525166159757,0.005997248624312156,0.02198924462231116,True,True,1.526
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,DKW Sum,True,,0.6475770925110133,0.6388880334064398,0.6059113300492611,0.24669603524229075,0.4581497797356828,0.3015251371623282,0.5081481592239849,0.006496998499249626,0.03498274137068535,True,True,0.033
MIMIC-III Mortality,NearestClassMean,8,split,1277,116,10.021148036253777,19,0.3667569141821634,0.35242290748898675,-0.014334006693176637,DKW Minimax,True,,0.6563876651982379,0.6557627927697214,0.6659528907922913,0.3722466960352423,0.31497797356828194,0.434634794215965,0.42496795479882654,0.008495997998999501,0.02948549274637319,True,True,0.036
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,Baseline,True,,0.6409691629955947,0.6398744758426823,0.6270022883295194,0.32158590308370044,0.3964757709251101,,,,,,,
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,Threshold,True,,0.6310572687224669,0.6043275787757009,0.5491251682368775,0.18722466960352424,0.5506607929515418,,,,,,,
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,SMOTE,True,,0.6343612334801763,0.633898356578144,0.6252821670428894,0.34140969162995594,0.3898678414096916,,,,,,,
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,Balanced Weights,False,,,,,,,,,,,,,
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,Slacks Deltas,False,,,,,,,,,,,,,116.458
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,Min Deltas,True,,0.6420704845814978,0.6410410665574999,0.6285714285714286,0.32158590308370044,0.394273127753304,,,,,,,1.758
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,F Deltas,True,,0.6398678414096917,0.6389563746414224,0.6271379703534777,0.32599118942731276,0.394273127753304,,,,,,,0.037
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,CP Sum,True,,0.6211453744493393,0.5848380568973887,0.520891364902507,0.1696035242290749,0.5881057268722467,0.18602776631448312,0.6430394106697941,0.0014994997498749376,0.01749149574787394,True,True,0.424
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,CP Minimax,True,,0.6343612334801763,0.6342656254432626,0.6383442265795207,0.3766519823788546,0.35462555066079293,0.42930353182780895,0.422432545349062,0.002998749374687344,0.010994747373686845,True,True,0.414
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,DKW Sum,True,,0.6310572687224669,0.6043275787757009,0.5491251682368775,0.18722466960352424,0.5506607929515418,0.20897160877353088,0.5858503929372016,0.002998749374687344,0.023488494247123563,True,True,0.117
MIMIC-III Mortality,NearestClassMean,9,naive,3648,331,10.021148036253777,19,0.34965348333723467,0.3590308370044053,0.00937735366717063,DKW Minimax,True,,0.6354625550660793,0.6354616007139018,0.6358635863586358,0.3656387665198238,0.3634361233480176,0.4108145116125965,0.4026049181582877,0.00449799899949975,0.015492496248124064,True,True,0.116
MIMIC-III Mortality,NearestClassMean,9,split,1277,116,10.021148036253777,19,0.36046943090132455,0.3645374449339207,0.004068014032596157,Baseline,True,,0.6354625550660793,0.6329754197197364,0.6137689614935823,0.30837004405286345,0.42070484581497797,,,,,,,
MIMIC-III Mortality,NearestClassMean,9,split,1277,116,10.021148036253777,19,0.36046943090132455,0.3645374449339207,0.004068014032596157,Threshold,True,,0.6299559471365639,0.6085038466901148,0.5578947368421052,0.20704845814977973,0.5330396475770925,,,,,,,
