dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,reason,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1,seconds
Stroke Prediction,Linear,5,split,894,43,19.596774193548388,10,0.4876543209876543,0.496,0.008345679012345675,DKW Sum,True,,0.752,0.7347816002051222,0.7862068965517242,0.408,0.088,0.42363612810279644,0.33047773902600275,0.009495497748874438,0.04347848924462232,True,True,0.025
Stroke Prediction,Linear,5,split,894,43,19.596774193548388,10,0.4876543209876543,0.496,0.008345679012345675,DKW Minimax,True,,0.756,0.7429239530396096,0.7859649122807018,0.384,0.104,0.40600980612864834,0.37461833891854335,0.009495497748874438,0.0469767383691846,True,True,0.025
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Baseline,True,,0.504,0.08944271909999157,0.015873015873015872,0.0,0.992,,,,,,,
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Threshold,True,,0.792,0.7913532713017619,0.7851239669421488,0.176,0.24,,,,,,,
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,SMOTE,True,,0.792,0.7919595949289332,0.7903225806451613,0.2,0.216,,,,,,,
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Balanced Weights,True,,0.796,0.795989949685296,0.7951807228915663,0.2,0.208,,,,,,,
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Slacks Deltas,False,,,,,,,,,,,,,43.496
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Min Deltas,True,,0.784,0.7759587617908571,0.8057553956834532,0.328,0.104,,,,,,,2.229
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,F Deltas,True,,0.744,0.7166142616498782,0.7866666666666666,0.456,0.056,,,,,,,0.035
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Sum,True,,0.78,0.7724868930926919,0.8014440433212996,0.328,0.112,0.3931441242843723,0.2294465453734347,0.003498499249624813,0.01349349674837419,True,True,3.051
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Minimax,True,,0.804,0.8037512052868101,0.807843137254902,0.216,0.176,0.33576935962238397,0.32806047734820887,0.002998749374687344,0.016491995997999002,True,True,3.052
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Sum,True,,0.792,0.7913532713017619,0.7851239669421488,0.176,0.24,0.25346055079851315,0.34004464564690934,0.003998249124562281,0.024487993996998504,True,True,0.08
Stroke Prediction,Linear,6,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Minimax,True,,0.808,0.807841568625928,0.8110236220472441,0.208,0.176,0.3144160139752527,0.3088236612332339,0.00449799899949975,0.022988744372186096,True,True,0.08
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Baseline,True,,0.5,0.0,0.0,0.0,1.0,,,,,,,
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Threshold,True,,0.792,0.7894099061957609,0.8045112781954887,0.272,0.144,,,,,,,
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,SMOTE,True,,0.78,0.7799897435223107,0.7808764940239044,0.224,0.216,,,,,,,
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Balanced Weights,True,,0.78,0.7797435475847171,0.7843137254901961,0.24,0.2,,,,,,,
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Slacks Deltas,False,,,,,,,,,,,,,2.831
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Min Deltas,True,,0.804,0.8039104427733229,0.8016194331983806,0.184,0.208,,,,,,,0.719
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,F Deltas,True,,0.756,0.7379972899679239,0.7903780068728522,0.408,0.08,,,,,,,0.034
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,CP Sum,True,,0.792,0.7894099061957609,0.8045112781954887,0.272,0.144,0.3870961841728152,0.34125913152810633,0.005997248624312156,0.032983741870935473,True,True,0.941
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,CP Minimax,True,,0.792,0.7894099061957609,0.8045112781954887,0.272,0.144,0.3870961841728152,0.34125913152810633,0.005997248624312156,0.032983741870935473,True,True,0.942
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,DKW Sum,True,,0.788,0.7879086241436885,0.7905138339920948,0.224,0.2,0.34082582936520767,0.33047773902600275,0.008495997998999501,0.04347848924462232,True,True,0.022
Stroke Prediction,Linear,6,split,894,43,19.596774193548388,10,0.5,0.5,0.0,DKW Minimax,True,,0.792,0.7916362801185908,0.796875,0.232,0.184,0.346701270023257,0.33047773902600275,0.008495997998999501,0.04347848924462232,True,True,0.023
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Baseline,True,,0.504,0.08944271909999157,0.015873015873015872,0.0,0.992,,,,,,,
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Threshold,True,,0.732,0.7311142181629352,0.7413127413127413,0.304,0.232,,,,,,,
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,SMOTE,True,,0.736,0.7356085915757101,0.7295081967213115,0.24,0.288,,,,,,,
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Balanced Weights,True,,0.732,0.731989070956664,0.7309236947791165,0.264,0.272,,,,,,,
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Slacks Deltas,False,,,,,,,,,,,,,43.507
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Min Deltas,True,,0.7,0.6874416338861067,0.734982332155477,0.432,0.168,,,,,,,2.336
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,F Deltas,True,,0.704,0.6588717629402553,0.7628205128205128,0.544,0.048,,,,,,,0.035
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Sum,True,,0.732,0.7311142181629352,0.7413127413127413,0.304,0.232,0.3000966197307117,0.2802298891231803,0.002498999499749875,0.014992746373186596,False,True,3.047
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Minimax,True,,0.728,0.7272963632522852,0.7364341085271318,0.304,0.24,0.2962164478692785,0.28985478379704266,0.002498999499749875,0.015492496248124064,False,True,3.036
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Sum,True,,0.732,0.7311142181629352,0.7413127413127413,0.304,0.232,0.28972465595056135,0.26153407346610785,0.00449799899949975,0.02148949474737369,False,True,0.087
Stroke Prediction,Linear,7,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Minimax,True,,0.732,0.7314642848423974,0.7392996108949417,0.296,0.24,0.2847863843456231,0.26959858959514016,0.00449799899949975,0.02148949474737369,False,True,0.086
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,Baseline,True,,0.512,0.15491933384829668,0.046875,0.0,0.976,,,,,,,
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,Threshold,True,,0.736,0.7338664728681915,0.75,0.32,0.208,,,,,,,
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,SMOTE,True,,0.72,0.7199555541837287,0.717741935483871,0.272,0.288,,,,,,,
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,Balanced Weights,True,,0.728,0.7279560426289489,0.7301587301587301,0.28,0.264,,,,,,,
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,Slacks Deltas,False,,,,,,,,,,,,,2.817
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,Min Deltas,True,,0.708,0.6755146186427056,0.759075907590759,0.504,0.08,,,,,,,0.161
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,F Deltas,True,,0.708,0.6755146186427056,0.759075907590759,0.504,0.08,,,,,,,0.035
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,CP Sum,True,,0.716,0.7134816045281056,0.6978723404255319,0.224,0.344,0.2827616039435393,0.423961374831493,0.004997748874437219,0.03848099049524763,True,True,0.949
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,CP Minimax,True,,0.736,0.7338664728681915,0.75,0.32,0.208,0.37357878116920923,0.397521222014545,0.005997248624312156,0.03648199099549775,True,True,0.944
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,DKW Sum,True,,0.716,0.7134816045281056,0.6978723404255319,0.224,0.344,0.26983562219726487,0.37461833891854335,0.007496498249124564,0.0469767383691846,True,True,0.025
Stroke Prediction,Linear,7,split,894,43,19.596774193548388,10,0.49382716049382713,0.488,-0.005827160493827144,DKW Minimax,True,,0.74,0.7381707119630255,0.752851711026616,0.312,0.208,0.35140162254969654,0.3526984967048621,0.008495997998999501,0.04497773886943472,True,True,0.024
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Baseline,True,,0.504,0.08944271909999157,0.015873015873015872,0.0,0.992,,,,,,,
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Threshold,True,,0.768,0.7679583322029914,0.7698412698412699,0.24,0.224,,,,,,,
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,SMOTE,True,,0.776,0.775958761790857,0.7741935483870968,0.216,0.232,,,,,,,
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Balanced Weights,True,,0.776,0.775958761790857,0.7741935483870968,0.216,0.232,,,,,,,
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Slacks Deltas,False,,,,,,,,,,,,,43.504
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Min Deltas,True,,0.784,0.778100250610421,0.8029197080291971,0.312,0.12,,,,,,,2.404
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,F Deltas,True,,0.78,0.7700805152709683,0.8042704626334519,0.344,0.096,,,,,,,0.035
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Sum,True,,0.768,0.7679583322029914,0.7698412698412699,0.24,0.224,0.2940590723028386,0.3184771719489799,0.002498999499749875,0.016491995997999002,True,True,3.037
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Minimax,True,,0.768,0.7679583322029914,0.7698412698412699,0.24,0.224,0.3152247337620092,0.3091493059026962,0.002998749374687344,0.01599224612306153,True,True,3.038
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Sum,True,,0.768,0.7679583322029914,0.7698412698412699,0.24,0.224,0.28396333907813337,0.2930533735096579,0.00449799899949975,0.022488994497248626,True,True,0.086
Stroke Prediction,Linear,8,naive,2554,124,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Minimax,True,,0.768,0.7679583322029914,0.7698412698412699,0.24,0.224,0.3008357670616725,0.2849888573806256,0.00449799899949975,0.022488994497248626,True,True,0.085
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Baseline,True,,0.504,0.08944271909999157,0.015873015873015872,0.0,0.992,,,,,,,
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Threshold,True,,0.728,0.7166589146867567,0.6880733944954128,0.144,0.4,,,,,,,
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,SMOTE,True,,0.784,0.783836717690617,0.7804878048780488,0.2,0.232,,,,,,,
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Balanced Weights,True,,0.8,0.7999599989999501,0.8015873015873016,0.208,0.192,,,,,,,
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Slacks Deltas,False,,,,,,,,,,,,,2.82
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,Min Deltas,True,,0.78,0.7799897435223107,0.7791164658634538,0.216,0.224,,,,,,,0.895
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,F Deltas,True,,0.784,0.7759587617908571,0.8057553956834532,0.328,0.104,,,,,,,0.034
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Sum,True,,0.784,0.7829789269194926,0.7923076923076923,0.256,0.176,0.36279142312936236,0.34125913152810633,0.005497498749374687,0.032983741870935473,True,True,0.935
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,CP Minimax,True,,0.784,0.7829789269194926,0.7923076923076923,0.256,0.176,0.36279142312936236,0.34125913152810633,0.005497498749374687,0.032983741870935473,True,True,0.937
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Sum,True,,0.784,0.7829789269194926,0.7923076923076923,0.256,0.176,0.3443510937600373,0.3082874294954886,0.008495997998999501,0.04197923961980991,True,True,0.022
Stroke Prediction,Linear,8,split,894,43,19.596774193548388,10,0.5,0.496,-0.0040000000000000036,DKW Minimax,True,,0.784,0.7829789269194926,0.7923076923076923,0.256,0.176,0.3443510937600373,0.3082874294954886,0.008495997998999501,0.04197923961980991,True,True,0.024
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,Baseline,True,,0.5,0.0,0.0,0.0,1.0,,,,,,,
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,Threshold,True,,0.756,0.7379972899679239,0.7903780068728522,0.408,0.08,,,,,,,
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,SMOTE,True,,0.78,0.7791687878759005,0.7876447876447876,0.256,0.184,,,,,,,
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,Balanced Weights,True,,0.78,0.7791687878759005,0.7876447876447876,0.256,0.184,,,,,,,
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,Slacks Deltas,False,,,,,,,,,,,,,43.419
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,Min Deltas,True,,0.764,0.7551423706825091,0.7885304659498208,0.352,0.12,,,,,,,2.134
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,F Deltas,True,,0.728,0.6976532089799344,0.7748344370860927,0.48,0.064,,,,,,,0.035
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,CP Sum,True,,0.756,0.7379972899679239,0.7903780068728522,0.408,0.08,0.43344032203262384,0.20830270105960452,0.003498499249624813,0.012493996998499252,True,True,3.038
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,CP Minimax,True,,0.756,0.7513188404399294,0.7749077490774908,0.328,0.16,0.3464301089690121,0.32806047734820887,0.002998749374687344,0.016491995997999002,True,True,3.028
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,DKW Sum,True,,0.756,0.7379972899679239,0.7903780068728522,0.408,0.08,0.4191408656344947,0.2062487181712982,0.005497498749374687,0.019990245122561284,True,True,0.083
Stroke Prediction,Linear,9,naive,2554,124,19.596774193548388,10,0.5,0.5,0.0,DKW Minimax,True,,0.756,0.7513188404399294,0.7749077490774908,0.328,0.16,0.33005387405755726,0.31653613537581704,0.00449799899949975,0.023488494247123563,True,True,0.085
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Baseline,True,,0.5,0.0,0.0,0.0,1.0,,,,,,,
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Threshold,True,,0.78,0.7687496341462544,0.8056537102473498,0.352,0.088,,,,,,,
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,SMOTE,True,,0.776,0.7749683864519894,0.7846153846153846,0.264,0.184,,,,,,,
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Balanced Weights,True,,0.784,0.782529232680799,0.7938931297709924,0.264,0.168,,,,,,,
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Slacks Deltas,False,,,,,,,,,,,,,2.842
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,Min Deltas,True,,0.768,0.7659556122909472,0.7803030303030303,0.288,0.176,,,,,,,0.616
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,F Deltas,True,,0.744,0.7208883408684039,0.7837837837837838,0.44,0.072,,,,,,,0.034
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,CP Sum,True,,0.76,0.7579340340689287,0.7457627118644068,0.184,0.296,0.2613001858895299,0.4747582080866605,0.00449799899949975,0.04197923961980991,True,True,0.947
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,CP Minimax,True,,0.76,0.7573004687704874,0.7744360902255639,0.304,0.176,0.38218795564874597,0.36980194487930695,0.005997248624312156,0.03498274137068535,True,True,0.949
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,DKW Sum,True,,0.76,0.7579340340689287,0.7457627118644068,0.184,0.296,0.250235788666623,0.41859467991582106,0.006996748374187095,0.050974737368684346,True,True,0.022
Stroke Prediction,Linear,9,split,894,43,19.596774193548388,10,0.5,0.5,0.0,DKW Minimax,True,,0.768,0.7659556122909472,0.7803030303030303,0.288,0.176,0.3549268869445261,0.33047773902600275,0.008495997998999501,0.04347848924462232,True,True,0.023
