dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1,reason,seconds
Stroke Prediction,GradientBoosting,8,naive,2554,124,19.596774193548388,10,0.3554559936280366,0.492,0.1365440063719633,CP Sum,True,0.692,0.6681796165702752,0.624390243902439,0.128,0.488,0.1452506756791844,0.2083027010596045,0.0014994997498749,0.0124939969984992,True,False,,
Stroke Prediction,GradientBoosting,8,naive,2554,124,19.596774193548388,10,0.3554559936280366,0.492,0.1365440063719633,CP Minimax,True,0.708,0.6923582887494018,0.6572769953051644,0.144,0.44,0.1729864501098736,0.2083027010596045,0.0019992496248124,0.0124939969984992,True,False,,
Stroke Prediction,GradientBoosting,8,naive,2554,124,19.596774193548388,10,0.3554559936280366,0.492,0.1365440063719633,DKW Sum,True,0.692,0.6681796165702752,0.624390243902439,0.128,0.488,0.1456351961107244,0.2062487181712982,0.0034984992496248,0.0199902451225612,True,False,,
Stroke Prediction,GradientBoosting,8,naive,2554,124,19.596774193548388,10,0.3554559936280366,0.492,0.1365440063719633,DKW Minimax,True,0.712,0.6988905493709298,0.6666666666666666,0.152,0.424,0.1760878710078437,0.2062487181712982,0.0034984992496248,0.0199902451225612,True,False,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,Baseline,True,0.512,0.1549193338482966,0.046875,0.0,0.976,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,Threshold,True,0.596,0.4838512168011981,0.3803680981595092,0.056,0.752,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,SMOTE,True,0.564,0.4374471396637541,0.3229813664596273,0.08,0.792,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,Min Deltas,True,0.788,0.785060507222214,0.8014981273408239,0.28,0.144,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,F Deltas,True,0.788,0.785060507222214,0.8014981273408239,0.28,0.144,,,,,,,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,CP Sum,True,0.78,0.7754637322273685,0.7970479704797048,0.304,0.136,0.4616057491561054,0.2448826895013384,0.006996748374187,0.0274864932466233,True,True,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,CP Minimax,True,0.784,0.782529232680799,0.7938931297709924,0.264,0.168,0.4136488079811447,0.3698019448793069,0.0064969984992496,0.0349827413706853,True,True,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,DKW Sum,True,0.78,0.7754637322273685,0.7970479704797048,0.304,0.136,0.4397985000390161,0.241526919765239,0.0099952476238119,0.0379812406203101,True,True,,
Stroke Prediction,GradientBoosting,8,split,894,43,19.596774193548388,10,0.2777777777777778,0.488,0.2102222222222222,DKW Minimax,True,0.784,0.7836325669597966,0.7890625,0.24,0.192,0.3698848401574349,0.3526984967048621,0.0089957478739369,0.0449777388694347,True,True,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,Baseline,True,0.516,0.1788854381999832,0.0620155038759689,0.0,0.968,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,Threshold,True,0.692,0.6659729724245572,0.6206896551724138,0.12,0.496,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,SMOTE,True,0.644,0.5926482936784683,0.5240641711229946,0.104,0.608,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,Slacks Deltas,True,0.736,0.7274283469868356,0.7027027027027027,0.152,0.376,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,Min Deltas,True,0.74,0.7295368393713918,0.7686832740213523,0.384,0.136,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,F Deltas,True,0.688,0.6606663303060025,0.6138613861386139,0.12,0.504,,,,,,,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,CP Sum,True,0.692,0.6659729724245572,0.6206896551724138,0.12,0.496,0.1277297364991922,0.2898547837970426,0.0014994997498749,0.015492496248124,True,False,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,CP Minimax,True,0.74,0.737563556583431,0.723404255319149,0.2,0.32,0.2105336193058609,0.2189717417150337,0.0019992496248124,0.0129937468734367,True,False,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,DKW Sum,True,0.692,0.6659729724245572,0.6206896551724138,0.12,0.496,0.1299973360284198,0.2695985895951401,0.0034984992496248,0.0214894947473736,True,False,,
Stroke Prediction,GradientBoosting,9,naive,2554,124,19.596774193548388,10,0.3911290322580645,0.484,0.0928709677419354,DKW Minimax,True,0.74,0.737563556583431,0.723404255319149,0.2,0.32,0.2094276289878135,0.2143132343003304,0.0039982491245622,0.0199902451225612,True,False,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,Baseline,True,0.5,0.0,0.0,0.0,1.0,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,Threshold,True,0.6,0.5263610927870714,0.4382022471910112,0.112,0.688,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,SMOTE,True,0.596,0.4895058733049073,0.3878787878787879,0.064,0.744,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,Min Deltas,True,0.744,0.724784105785992,0.7808219178082192,0.424,0.088,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,F Deltas,True,0.744,0.724784105785992,0.7808219178082192,0.424,0.088,,,,,,,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,CP Sum,True,0.72,0.7195998888271176,0.7131147540983607,0.256,0.304,0.3416879880586651,0.397521222014545,0.0054974987493746,0.0364819909954977,True,True,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,CP Minimax,True,0.748,0.7449026782070259,0.7640449438202247,0.32,0.184,0.4042118642626167,0.3698019448793069,0.0059972486243121,0.0349827413706853,True,True,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,DKW Sum,True,0.72,0.7195998888271176,0.7131147540983607,0.256,0.304,0.3247100061326792,0.3526984967048621,0.007996248124062,0.0449777388694347,True,True,,
Stroke Prediction,GradientBoosting,9,split,894,43,19.596774193548388,10,0.3271604938271605,0.5,0.1728395061728395,DKW Minimax,True,0.724,0.7234583609303302,0.7315175097276264,0.304,0.248,0.3525767106813063,0.3526984967048621,0.0084959979989995,0.0449777388694347,True,True,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,Baseline,True,0.508,0.1975854245636555,0.075187969924812,0.024,0.96,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,Threshold,True,0.74,0.734258809957361,0.7619047619047619,0.352,0.168,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,SMOTE,True,0.74,0.7360869513855004,0.758364312267658,0.336,0.184,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,Min Deltas,True,0.736,0.734433114721824,0.7480916030534351,0.312,0.216,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,F Deltas,True,0.744,0.7299315036357864,0.7762237762237763,0.4,0.112,,,,,,,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,CP Sum,True,0.74,0.734258809957361,0.7619047619047619,0.352,0.168,0.3430215390237041,0.3091493059026962,0.0029987493746873,0.0159922461230615,False,True,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,CP Minimax,True,0.74,0.734258809957361,0.7619047619047619,0.352,0.168,0.3383303557264544,0.3280604773482088,0.0029987493746873,0.016491995997999,False,True,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,DKW Sum,True,0.74,0.734258809957361,0.7619047619047619,0.352,0.168,0.3312884419587918,0.2849888573806256,0.0044979989994997,0.0224889944972486,False,True,,
Stroke Prediction,LDA,0,naive,2554,124,19.596774193548388,10,0.4793043939997345,0.492,0.0126956060002654,DKW Minimax,True,0.736,0.7307201926866398,0.7573529411764706,0.352,0.176,0.3205888534814256,0.3088236612332339,0.0044979989994997,0.022988744372186,False,True,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,Baseline,True,0.536,0.317288512240831,0.1830985915492957,0.032,0.896,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,Threshold,True,0.704,0.7038181583335286,0.7086614173228346,0.312,0.28,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,SMOTE,True,0.692,0.6893939367299368,0.7094339622641509,0.368,0.248,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,Min Deltas,True,0.72,0.7155417527999327,0.7407407407407407,0.36,0.2,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,F Deltas,True,0.72,0.7155417527999327,0.7407407407407407,0.36,0.2,,,,,,,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,CP Sum,True,0.712,0.7103801799036907,0.7251908396946565,0.336,0.24,0.3266914487706818,0.423961374831493,0.0054974987493746,0.0384809904952476,False,True,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,CP Minimax,True,0.728,0.7193330244052473,0.7553956834532374,0.384,0.16,0.390772039341351,0.397521222014545,0.0059972486243121,0.0364819909954977,True,True,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,DKW Sum,True,0.712,0.7103801799036907,0.7251908396946565,0.336,0.24,0.3106089485533607,0.3746183389185433,0.007996248124062,0.0469767383691846,False,True,,
Stroke Prediction,LDA,0,split,894,43,19.596774193548388,10,0.4387485437728207,0.464,0.0252514562271792,DKW Minimax,True,0.724,0.715899434278307,0.7509025270758123,0.384,0.168,0.3666777682606248,0.3526984967048621,0.0084959979989995,0.0449777388694347,False,True,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,Baseline,True,0.516,0.1991983935678197,0.0763358778625954,0.008,0.96,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,Threshold,True,0.768,0.7646175514595516,0.7835820895522388,0.304,0.16,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,SMOTE,True,0.788,0.7867706146012318,0.7969348659003831,0.256,0.168,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,Min Deltas,True,0.776,0.7758350340117415,0.7795275590551181,0.24,0.208,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,F Deltas,True,0.784,0.7759587617908571,0.8057553956834532,0.328,0.104,,,,,,,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,CP Sum,True,0.768,0.7646175514595516,0.7835820895522388,0.304,0.16,0.3642819128584068,0.2502675933114786,0.0029987493746873,0.0139932466233116,True,True,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,CP Minimax,True,0.776,0.7749683864519894,0.7846153846153846,0.264,0.184,0.3349153513883214,0.3184771719489799,0.0029987493746873,0.016491995997999,True,True,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,DKW Sum,True,0.768,0.7646175514595516,0.7835820895522388,0.304,0.16,0.3515379282394913,0.2381098060866562,0.0049977488744372,0.0204899949974987,True,True,,
Stroke Prediction,LDA,1,naive,2554,124,19.596774193548388,10,0.4750663746183459,0.484,0.008933625381654,DKW Minimax,True,0.776,0.7749683864519894,0.7846153846153846,0.264,0.184,0.3189427629464461,0.3088236612332339,0.0044979989994997,0.022988744372186,True,True,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,Baseline,True,0.512,0.1781684596105607,0.0615384615384615,0.008,0.968,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,Threshold,True,0.764,0.7563279711871035,0.7870036101083032,0.344,0.128,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,SMOTE,True,0.764,0.763738175031208,0.7686274509803922,0.256,0.216,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,Min Deltas,True,0.76,0.7584826959133609,0.7709923664122137,0.288,0.192,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,F Deltas,True,0.76,0.7584826959133609,0.7709923664122137,0.288,0.192,,,,,,,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,CP Sum,True,0.76,0.7528505827851899,0.782608695652174,0.344,0.136,0.4436017251344047,0.3412591315281063,0.006996748374187,0.0329837418709354,True,True,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,CP Minimax,True,0.76,0.7548880711734688,0.7794117647058824,0.328,0.152,0.4342389086798076,0.397521222014545,0.0064969984992496,0.0364819909954977,True,True,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,DKW Sum,True,0.76,0.7528505827851899,0.782608695652174,0.344,0.136,0.4224610399711865,0.3082874294954886,0.0094954977488744,0.0419792396198099,True,True,,
Stroke Prediction,LDA,1,split,894,43,19.596774193548388,10,0.4723023635837653,0.488,0.0156976364162346,DKW Minimax,True,0.764,0.7616403350663619,0.7773584905660378,0.296,0.176,0.3828108096051434,0.3746183389185433,0.0089957478739369,0.0469767383691846,True,True,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,Baseline,True,0.54,0.3073499633967768,0.1726618705035971,0.016,0.904,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,Threshold,True,0.736,0.7316392553711152,0.7555555555555555,0.344,0.184,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,SMOTE,True,0.736,0.7353040187568677,0.7441860465116279,0.296,0.232,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,Min Deltas,True,0.704,0.7010848736066126,0.6837606837606838,0.232,0.36,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,F Deltas,True,0.732,0.7317267249458639,0.7372549019607844,0.288,0.248,,,,,,,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,CP Sum,True,0.736,0.7316392553711152,0.7555555555555555,0.344,0.184,0.3740279530094393,0.2294465453734347,0.0029987493746873,0.0134934967483741,True,True,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,CP Minimax,True,0.74,0.7386907336632834,0.7509578544061303,0.304,0.216,0.3233692104945984,0.3091493059026962,0.0029987493746873,0.0159922461230615,True,True,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,DKW Sum,True,0.736,0.7316392553711152,0.7555555555555555,0.344,0.184,0.361002948815623,0.2219807738285917,0.0049977488744372,0.0204899949974987,True,True,,
Stroke Prediction,LDA,2,naive,2554,124,19.596774193548388,10,0.4416567104739147,0.46,0.0183432895260852,DKW Minimax,True,0.744,0.7429239530396096,0.7538461538461538,0.296,0.216,0.3041279481316313,0.2930533735096579,0.0044979989994997,0.0224889944972486,True,True,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,Baseline,True,0.524,0.2356947178024997,0.1052631578947368,0.008,0.944,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,Threshold,True,0.724,0.7234583609303302,0.7160493827160493,0.248,0.304,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,SMOTE,True,0.736,0.734433114721824,0.7480916030534351,0.312,0.216,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,Min Deltas,True,0.72,0.7085308744155049,0.75177304964539,0.408,0.152,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,F Deltas,True,0.72,0.7085308744155049,0.75177304964539,0.408,0.152,,,,,,,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,CP Sum,True,0.72,0.7070388956768927,0.7535211267605634,0.416,0.144,0.4354459357518774,0.2066733182069285,0.0064969984992496,0.0254874937468734,True,True,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,CP Minimax,True,0.756,0.7536152864691639,0.769811320754717,0.304,0.184,0.3686477715725687,0.3412591315281063,0.0059972486243121,0.0329837418709354,True,True,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,DKW Sum,True,0.72,0.7070388956768927,0.7535211267605634,0.416,0.144,0.4142354230499174,0.2194681022139173,0.0094954977488744,0.0364819909954977,False,True,,
Stroke Prediction,LDA,2,split,894,43,19.596774193548388,10,0.4732523319181541,0.476,0.0027476680818458,DKW Minimax,True,0.756,0.7536152864691639,0.769811320754717,0.304,0.184,0.3502265344180866,0.3082874294954886,0.0084959979989995,0.0419792396198099,True,True,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,Baseline,True,0.52,0.2347424120179393,0.1044776119402985,0.016,0.944,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,Threshold,True,0.74,0.7386907336632834,0.7509578544061303,0.304,0.216,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,SMOTE,True,0.744,0.7412422006335042,0.7593984962406015,0.32,0.192,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,Min Deltas,True,0.752,0.7516169237051545,0.7578125,0.272,0.224,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,F Deltas,True,0.736,0.734433114721824,0.7480916030534351,0.312,0.216,,,,,,,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,CP Sum,True,0.74,0.7281318561908963,0.7703180212014135,0.392,0.128,0.4099743240242002,0.2189717417150337,0.0034984992496248,0.0129937468734367,True,True,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,CP Minimax,True,0.74,0.7352169747768341,0.7601476014760148,0.344,0.176,0.3220843211201713,0.3280604773482088,0.0029987493746873,0.016491995997999,False,True,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,DKW Sum,True,0.74,0.7386907336632834,0.7509578544061303,0.304,0.216,0.2797979993581839,0.316536135375817,0.0039982491245622,0.0234884942471235,False,True,,
Stroke Prediction,LDA,3,naive,2554,124,19.596774193548388,10,0.4690594716580379,0.48,0.010940528341962,DKW Minimax,True,0.736,0.7316392553711152,0.7555555555555555,0.344,0.184,0.3045394707653762,0.3007591451042016,0.0044979989994997,0.022988744372186,False,True,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,Baseline,True,0.512,0.1983935482821959,0.0757575757575757,0.016,0.96,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,Threshold,True,0.74,0.7281318561908963,0.7703180212014135,0.392,0.128,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,SMOTE,True,0.728,0.7251813566274302,0.7443609022556391,0.336,0.208,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,Balanced Weights,False,,,,,,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,Slacks Deltas,False,,,,,,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,Min Deltas,True,0.74,0.7320764987349341,0.7653429602888087,0.368,0.152,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,F Deltas,True,0.74,0.7320764987349341,0.7653429602888087,0.368,0.152,,,,,,,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,CP Sum,True,0.744,0.732906542473186,0.7730496453900709,0.384,0.128,0.4390642886534767,0.3109571174770399,0.0064969984992496,0.031484492246123,True,True,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,CP Minimax,True,0.74,0.7332121111929344,0.7636363636363637,0.36,0.16,0.3919963197958677,0.3698019448793069,0.0059972486243121,0.0349827413706853,True,True,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,DKW Sum,True,0.74,0.7332121111929344,0.7636363636363637,0.36,0.16,0.3722350164206546,0.3304777390260027,0.0089957478739369,0.0434784892446223,True,True,,
Stroke Prediction,LDA,3,split,894,43,19.596774193548388,10,0.4609066529058084,0.488,0.0270933470941915,DKW Minimax,True,0.74,0.7332121111929344,0.7636363636363637,0.36,0.16,0.3722350164206546,0.3304777390260027,0.0089957478739369,0.0434784892446223,True,True,,
Stroke Prediction,LDA,4,naive,2554,124,19.596774193548388,10,0.4573742200982344,0.472,0.0146257799017656,Baseline,True,0.528,0.2794279871451676,0.144927536231884,0.024,0.92,,,,,,,,
