dataset,model,seed,mode,c1,c2,cost_ratio,n_test,method,cost,err_0,err_1
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,CP sum (costed),2274831.9646105655,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,DKW sum (costed),2274831.9646105655,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,CP minimax (costed),2274831.9646105655,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,DKW minimax (costed),2274831.9646105655,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,CP sum (prior-costed),1083174.7406906583,0.1474164133738602,0.33157894736842103
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,DKW sum (prior-costed),1083174.7406906583,0.1474164133738602,0.33157894736842103
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,CP minimax (prior-costed),1196026.7026856872,0.38487841945288753,0.14210526315789473
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,DKW minimax (prior-costed),1127368.5047960964,0.31952887537993924,0.1736842105263158
Costcla Credit Scoring Kaggle 2011,RandomForest,0,split,864.9590504868147,12532.88244153083,14.489567378336691,2822,Oracle (test),1054402.06251724,0.1884498480243161,0.2736842105263158
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,Baseline,2017702.6017306386,0.006458966565349544,0.8526315789473684
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,Threshold (cost),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP sum (uncosted),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW sum (uncosted),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP minimax (uncosted),1354378.5384554313,0.034954407294832825,0.5526315789473685
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW minimax (uncosted),1333061.2883951087,0.04179331306990881,0.5368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP sum (costed),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW sum (costed),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP minimax (costed),1265029.3151904799,0.05889057750759878,0.4842105263157895
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW minimax (costed),1265295.8727022754,0.06041033434650456,0.4789473684210526
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP sum (prior-costed),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW sum (prior-costed),1864536.2535257498,0.012537993920972644,0.7894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP minimax (prior-costed),1354378.5384554313,0.034954407294832825,0.5526315789473685
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW minimax (prior-costed),1333061.2883951087,0.04179331306990881,0.5368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,1,naive,860.7701887834537,12368.85648476258,14.369522371869975,2822,Oracle (test),1038676.8369778098,0.11930091185410334,0.3263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,Baseline,2066071.0498084363,0.005319148936170213,0.8789473684210526
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,Threshold (cost),1042909.8464216541,0.13031914893617022,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP sum (uncosted),1206100.2330457696,0.07674772036474165,0.4263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW sum (uncosted),1042909.8464216541,0.13031914893617022,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP minimax (uncosted),1215673.8780369377,0.33700607902735563,0.1736842105263158
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW minimax (uncosted),1129792.18320353,0.28305471124620063,0.18947368421052632
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP sum (costed),2286346.4021515213,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW sum (costed),1665619.7704322324,0.6922492401215805,0.031578947368421054
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP minimax (costed),2286346.4021515213,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW minimax (costed),2286346.4021515213,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP sum (prior-costed),1206100.2330457696,0.07674772036474165,0.4263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW sum (prior-costed),1042909.8464216541,0.13031914893617022,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,CP minimax (prior-costed),1215673.8780369377,0.33700607902735563,0.1736842105263158
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,DKW minimax (prior-costed),1215673.8780369377,0.33700607902735563,0.1736842105263158
Costcla Credit Scoring Kaggle 2011,RandomForest,1,split,860.7701887834537,12368.85648476258,14.369522371869975,2822,Oracle (test),1008153.7529059058,0.17477203647416414,0.25263157894736843
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,Baseline,2026608.2195216357,0.007978723404255319,0.8210526315789474
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,Threshold (cost),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP sum (uncosted),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW sum (uncosted),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP minimax (uncosted),1377936.1011669075,0.047492401215805474,0.5368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW minimax (uncosted),1362075.76105243,0.05661094224924012,0.5210526315789473
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP sum (costed),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW sum (costed),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP minimax (costed),1306348.5272546483,0.06724924012158055,0.48947368421052634
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW minimax (costed),1307474.4026992144,0.0702887537993921,0.4842105263157895
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP sum (prior-costed),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW sum (prior-costed),1767181.1549990657,0.012537993920972644,0.7263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP minimax (prior-costed),1377936.1011669075,0.047492401215805474,0.5368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW minimax (prior-costed),1362075.76105243,0.05661094224924012,0.5210526315789473
Costcla Credit Scoring Kaggle 2011,RandomForest,2,naive,864.6669992548374,12521.446403260099,14.481235451394554,2822,Oracle (test),1128042.1078165234,0.2541793313069909,0.22105263157894736
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,Baseline,2036449.047733985,0.006838905775075988,0.8421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,Threshold (cost),1210718.7563386837,0.2066869300911854,0.29473684210526313
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP sum (uncosted),1225327.0900002825,0.18731003039513677,0.3263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW sum (uncosted),1225327.0900002825,0.18731003039513677,0.3263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP minimax (uncosted),1192816.3907533842,0.32370820668693007,0.17894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW minimax (uncosted),1195312.3851649873,0.26861702127659576,0.22631578947368422
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP sum (costed),2273365.7566461135,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW sum (costed),2273365.7566461135,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP minimax (costed),2273365.7566461135,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW minimax (costed),2273365.7566461135,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP sum (prior-costed),1225327.0900002825,0.18731003039513677,0.3263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW sum (prior-costed),1225327.0900002825,0.18731003039513677,0.3263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,CP minimax (prior-costed),1192816.3907533842,0.32370820668693007,0.17894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,DKW minimax (prior-costed),1192816.3907533842,0.32370820668693007,0.17894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,2,split,864.6669992548374,12521.446403260099,14.481235451394554,2822,Oracle (test),1179761.6646439296,0.37044072948328266,0.13157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,Baseline,1958163.2867985696,0.007598784194528876,0.8210526315789474
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,Threshold (cost),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP sum (uncosted),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW sum (uncosted),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP minimax (uncosted),1347920.7192286693,0.0459726443768997,0.531578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW minimax (uncosted),1293922.2642218913,0.055091185410334344,0.5052631578947369
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP sum (costed),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW sum (costed),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP minimax (costed),1253797.8193435585,0.06496960486322188,0.4842105263157895
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW minimax (costed),1246297.0493071198,0.067629179331307,0.47368421052631576
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP sum (prior-costed),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW sum (prior-costed),1715008.7742331035,0.01709726443768997,0.7157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP minimax (prior-costed),1333526.87011741,0.047492401215805474,0.5263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW minimax (prior-costed),1293922.2642218913,0.055091185410334344,0.5052631578947369
Costcla Credit Scoring Kaggle 2011,RandomForest,3,naive,862.5554274460023,12438.762225372077,14.420826569027376,2822,Oracle (test),1051834.0471372006,0.2108662613981763,0.23684210526315788
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,Baseline,1952832.0773964762,0.00911854103343465,0.8052631578947368
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,Threshold (cost),1214546.6472860149,0.07560790273556231,0.4368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP sum (uncosted),1214546.6472860149,0.07560790273556231,0.4368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW sum (uncosted),1214546.6472860149,0.07560790273556231,0.4368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP minimax (uncosted),1204728.4639374237,0.3655015197568389,0.15263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW minimax (uncosted),1204728.4639374237,0.3655015197568389,0.15263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP sum (costed),2279779.5426190766,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW sum (costed),2279779.5426190766,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP minimax (costed),2279779.5426190766,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW minimax (costed),2279779.5426190766,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP sum (prior-costed),1214546.6472860149,0.07560790273556231,0.4368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW sum (prior-costed),1214546.6472860149,0.07560790273556231,0.4368421052631579
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,CP minimax (prior-costed),1204728.4639374237,0.3655015197568389,0.15263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,DKW minimax (prior-costed),1204728.4639374237,0.3655015197568389,0.15263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,3,split,862.5554274460023,12438.762225372077,14.420826569027376,2822,Oracle (test),990135.5708852726,0.2047872340425532,0.22105263157894736
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,Baseline,1959496.5720622374,0.008738601823708206,0.8105263157894737
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,Threshold (cost),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP sum (uncosted),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW sum (uncosted),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP minimax (uncosted),1612200.2208647435,0.04293313069908815,0.6105263157894737
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW minimax (uncosted),1537895.4385969373,0.05205167173252279,0.5684210526315789
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP sum (costed),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW sum (costed),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP minimax (costed),1417459.183416899,0.064209726443769,0.5052631578947369
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW minimax (costed),1417100.2338864196,0.067629179331307,0.5
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP sum (prior-costed),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW sum (prior-costed),1863287.4755564446,0.015197568389057751,0.7631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP minimax (prior-costed),1612200.2208647435,0.04293313069908815,0.6105263157894737
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW minimax (prior-costed),1537895.4385969373,0.05205167173252279,0.5684210526315789
Costcla Credit Scoring Kaggle 2011,RandomForest,4,naive,862.8063553125475,12448.587969525159,14.428020717366781,2822,Oracle (test),1107325.5244625178,0.17591185410334345,0.28421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,Baseline,1996113.9073011393,0.0121580547112462,0.8157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,Threshold (cost),1148828.5874133625,0.15235562310030396,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP sum (uncosted),1268894.8930401914,0.1094224924012158,0.41578947368421054
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW sum (uncosted),1148828.5874133625,0.15235562310030396,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP minimax (uncosted),1191387.1397210665,0.31155015197568386,0.18947368421052632
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW minimax (uncosted),1157715.2716310718,0.29521276595744683,0.19473684210526315
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP sum (costed),2279875.3476671902,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW sum (costed),2279875.3476671902,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP minimax (costed),2279875.3476671902,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW minimax (costed),2279875.3476671902,1.0,0.0
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP sum (prior-costed),1148828.5874133625,0.15235562310030396,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW sum (prior-costed),1148828.5874133625,0.15235562310030396,0.3157894736842105
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,CP minimax (prior-costed),1191387.1397210665,0.31155015197568386,0.18947368421052632
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,DKW minimax (prior-costed),1191387.1397210665,0.31155015197568386,0.18947368421052632
Costcla Credit Scoring Kaggle 2011,RandomForest,4,split,862.8063553125475,12448.587969525159,14.428020717366781,2822,Oracle (test),1086747.160367895,0.19034954407294832,0.2631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,Baseline,1917290.943559232,0.009878419452887538,0.7842105263157895
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,Threshold (cost),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP sum (uncosted),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW sum (uncosted),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP minimax (uncosted),1553541.8342386978,0.040653495440729485,0.6052631578947368
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW minimax (uncosted),1521047.5950928023,0.0459726443768997,0.5894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP sum (costed),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW sum (costed),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP minimax (costed),1447562.993648782,0.05927051671732523,0.5473684210526316
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW minimax (costed),1452084.8887101626,0.06155015197568389,0.5473684210526316
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP sum (prior-costed),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW sum (prior-costed),1803797.9656259094,0.014817629179331307,0.7421052631578947
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP minimax (prior-costed),1511417.5816677636,0.04179331306990881,0.5894736842105263
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW minimax (prior-costed),1491980.8365741572,0.04711246200607903,0.5789473684210527
Costcla Credit Scoring Kaggle 2011,RandomForest,5,naive,863.2206160375059,12464.80944365698,14.43988849672631,2822,Oracle (test),1042109.7638186333,0.22492401215805471,0.22105263157894736
Costcla Credit Scoring Kaggle 2011,RandomForest,5,split,863.2206160375059,12464.80944365698,14.43988849672631,2822,Baseline,1980560.1643107862,0.009878419452887538,0.8263157894736842
Costcla Credit Scoring Kaggle 2011,RandomForest,5,split,863.2206160375059,12464.80944365698,14.43988849672631,2822,Threshold (cost),1271352.633274976,0.11512158054711247,0.42105263157894735
Costcla Credit Scoring Kaggle 2011,RandomForest,5,split,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP sum (uncosted),1271352.633274976,0.11512158054711247,0.42105263157894735
Costcla Credit Scoring Kaggle 2011,RandomForest,5,split,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW sum (uncosted),1271352.633274976,0.11512158054711247,0.42105263157894735
Costcla Credit Scoring Kaggle 2011,RandomForest,5,split,863.2206160375059,12464.80944365698,14.43988849672631,2822,CP minimax (uncosted),1100039.5845768182,0.30775075987841943,0.1631578947368421
Costcla Credit Scoring Kaggle 2011,RandomForest,5,split,863.2206160375059,12464.80944365698,14.43988849672631,2822,DKW minimax (uncosted),1100039.5845768182,0.30775075987841943,0.1631578947368421
