seed,method,fit,Accuracy,G-Mean,F1
8,DKW Minimax,True,0.6815415821501014,0.6806315150353084,0.6694736842105263
9,Baseline,True,0.59026369168357,0.44180698912292016,0.32666666666666666
9,SMOTE,True,0.6125760649087221,0.5170349145663748,0.4229607250755287
9,Balanced Weights,True,0.5963488843813387,0.4836929271103988,0.38006230529595014
9,BMR,True,0.691683569979716,0.6631760468652366,0.6161616161616161
9,Threshold,True,0.691683569979716,0.6631760468652366,0.6161616161616161
9,Slacks Deltas,False,,,
9,Min Deltas,True,0.6855983772819473,0.6510769805237329,0.599483204134367
9,Max Deltas,True,0.6855983772819473,0.6510769805237329,0.599483204134367
9,Avg Deltas,True,0.6855983772819473,0.6510769805237329,0.599483204134367
9,F Deltas,True,0.6855983772819473,0.6510769805237329,0.599483204134367
9,CP Sum,True,0.6957403651115619,0.6685898187072642,0.6231155778894473
9,CP Minimax,True,0.7058823529411765,0.7039804524035133,0.6895074946466809
9,DKW Sum,True,0.6957403651115619,0.6685898187072642,0.6231155778894473
9,DKW Minimax,True,0.7058823529411765,0.7039804524035133,0.6895074946466809
